OBJECTID,ROADWAY,ROAD_SIDE,LNCD,DESCR,BEGIN_POST,END_POST,Shape_Leng
1268,18000083,L,1,DESIGNATED,0.814,2.412,2571.3638
1269,18010000,R,1,DESIGNATED,26.975,28.739,2839.776
1270,55000072,R,1,DESIGNATED,1.971,2.073,164.5062
1271,55000077,R,1,DESIGNATED,0.551,0.84,461.2116
1272,55000121,R,1,DESIGNATED,1.122,1.385,422.9807
1273,55000122,L,1,DESIGNATED,0,0.266,428.7666
1274,16210000,L,1,DESIGNATED,0.905,2.566,2674.6324
1275,15501000,L,1,DESIGNATED,1.991,5.203,5171.6671
1276,87047000,L,1,DESIGNATED,2.475,2.865,627.2584
1277,87047000,L,1,DESIGNATED,2.425,2.475,80.4117
1278,94050000,R,1,DESIGNATED,16.485,16.688,326.4112
1279,15000318,R,1,DESIGNATED,0,0.056,90.162
1280,15020000,C,1,DESIGNATED,11.008,11.168,257.4118
1281,15020000,R,1,DESIGNATED,6.854,7.098,392.3362
1282,18000071,R,1,DESIGNATED,0,0.793,1275.8595
1283,18000074,L,1,DESIGNATED,0.078,0.359,451.0216
1284,17000586,L,1,DESIGNATED,3.442,3.547,168.5226
1285,18000067,R,1,DESIGNATED,0.908,2.042,1825.4057
1286,18000069,R,1,DESIGNATED,0.033,0.441,656.3982
1287,86220000,R,1,DESIGNATED,15.456,15.542,138.3299
1288,86220000,R,1,DESIGNATED,8.858,13.371,7260.1581
1289,86220000,R,1,DESIGNATED,8.25,8.387,220.3174
1290,86220000,R,1,DESIGNATED,8.11,8.25,225.2209
1292,15010000,R,1,DESIGNATED,0.185,0.5,506.7493
1293,46140000,L,1,DESIGNATED,4.774,4.818,70.8615
1294,46160000,L,1,DESIGNATED,5.634,13.937,13361.8356
1295,46060000,L,1,DESIGNATED,7.731,20.44,20499.8756
1296,46060001,R,1,DESIGNATED,0.845,1.238,631.3605
1297,36070000,R,1,DESIGNATED,19.095,20.586,2401.141
1298,36220000,L,1,DESIGNATED,0,0.215,346.0841
1299,26220000,L,1,DESIGNATED,5.253,8.376,5018.5902
1300,26250000,L,1,DESIGNATED,4.345,8.043,5938.3065
1301,26070000,R,1,DESIGNATED,16.987,18.875,3038.9457
1302,26080000,R,1,DESIGNATED,0.244,1.497,2012.7433
1303,16502000,L,1,DESIGNATED,0,1.114,1794.8105
1304,16680000,R,1,DESIGNATED,2.228,7.017,7707.346
1305,55190502,L,1,DESIGNATED,0.372,0.615,392.1361
1306,55190502,R,1,DESIGNATED,0,0.225,377.6331
1307,55514001,L,1,DESIGNATED,0.076,0.555,771.6757
1308,55514001,R,1,DESIGNATED,0.555,0.692,220.7699
1309,55040000,L,1,DESIGNATED,8.905,10.606,2738.1865
1310,55050000,L,1,DESIGNATED,4.227,4.237,16.0897
1311,55130003,R,1,DESIGNATED,0,0.16,258.2115
1312,55140500,L,1,DESIGNATED,1.419,2.1,1101.8529
1313,18000079,L,1,DESIGNATED,1.015,2.134,1800.7537
1314,18000081,C,1,DESIGNATED,0.024,0.815,1272.2145
1315,55000029,L,1,DESIGNATED,0.069,1.051,1580.1982
1316,55000072,L,1,DESIGNATED,1.876,1.971,153.2882
1317,55000118,L,1,DESIGNATED,0,0.028,45.0101
1318,55000121,L,1,DESIGNATED,1.122,1.385,422.9807
1319,16090000,R,1,DESIGNATED,23.505,25.125,2607.2229
1320,16170000,L,1,DESIGNATED,6.951,9.616,4293.9084
1321,16060000,L,1,DESIGNATED,0.521,4.448,6319.2328
1322,15100000,R,1,DESIGNATED,6.57,7.963,2243.6293
1323,15140000,R,1,DESIGNATED,3.951,4.011,96.5809
1324,87037000,R,1,DESIGNATED,1.625,2.469,1358.2316
1325,87037000,L,1,DESIGNATED,2.875,2.919,70.8345
1326,94050000,L,1,DESIGNATED,0,5.797,9324.6213
1327,94050000,L,1,DESIGNATED,16.975,17.01,56.2974
1328,15080500,R,1,DESIGNATED,0,1.416,2278.9313
1329,18000070,L,1,DESIGNATED,0.135,0.481,556.6575
1330,18000070,R,1,DESIGNATED,0.219,0.412,310.7009
1331,18000078,R,1,DESIGNATED,0.069,0.729,1061.5125
1332,17080000,R,1,DESIGNATED,5.15,5.318,268.8595
1333,17180000,R,1,DESIGNATED,0.106,0.528,680.4918
1334,86220000,R,1,DESIGNATED,8.005,8.11,168.9196
1336,86220000,L,1,DESIGNATED,16.588,18.008,2284.4277
1337,86220000,L,1,DESIGNATED,8.923,13.473,7319.7195
1338,86220000,L,1,DESIGNATED,8.387,8.522,217.2558
1339,15009000,R,1,DESIGNATED,0,2.317,3715.1273
1340,15009000,L,1,DESIGNATED,0,2.582,4140.0722
1341,46130000,R,1,DESIGNATED,0.656,0.822,267.6426
1342,46510000,L,1,DESIGNATED,5.25,5.445,314.238
1343,46510000,R,1,DESIGNATED,3.704,3.804,161.1401
1344,55540000,R,1,DESIGNATED,2.17,2.327,252.3928
1345,46010000,R,1,DESIGNATED,1.729,1.853,200.2179
1346,46010100,L,1,DESIGNATED,0.228,0.863,1027.6246
1347,36000151,R,1,DESIGNATED,0,0.953,1533.2737
1348,36009000,R,1,DESIGNATED,5.175,10.843,9113.3316
1349,26090000,R,1,DESIGNATED,9.95,12.367,3888.7638
1350,35030000,R,1,DESIGNATED,1.345,1.451,170.6702
1351,36000004,R,1,DESIGNATED,0,2.457,3967.6406
1352,26060000,L,1,DESIGNATED,10.358,11.13,1241.9873
1353,26070000,L,1,DESIGNATED,15.817,16.372,893.3842
1354,17000580,C,1,DESIGNATED,0.53,0.574,70.7674
1355,17000580,R,1,DESIGNATED,0,0.148,237.8926
1356,55190000,R,1,DESIGNATED,0.072,0.111,62.7759
1357,55190501,R,1,DESIGNATED,1.88,2.084,334.7165
1358,55321000,L,1,DESIGNATED,0,0.114,183.5545
1359,55500000,L,1,DESIGNATED,0.769,0.846,124.7541
1360,55003000,L,1,DESIGNATED,0,11.123,17886.9788
1361,55020000,L,1,DESIGNATED,3.356,7.554,6759.5609
1362,55090002,R,1,DESIGNATED,0,0.158,252.989
1363,55120000,L,1,DESIGNATED,3.713,7.483,6070.7883
1364,18000078,R,1,DESIGNATED,1.841,3.248,2263.0504
1365,26004000,R,1,DESIGNATED,0.181,0.924,1195.0295
1366,26010000,L,1,DESIGNATED,13.125,13.181,90.0534
1367,46521500,L,1,DESIGNATED,0.36,4.136,6113.9125
1368,55000021,C,1,DESIGNATED,1.341,1.539,318.8086
1369,55000105,L,1,DESIGNATED,0,2.176,3521.8236
1370,55000111,R,1,DESIGNATED,0,2.273,3662.893
1371,55000124,R,1,DESIGNATED,0,0.104,167.4422
1372,16000081,R,1,DESIGNATED,0.918,1.752,1343.2304
1373,16000312,R,1,DESIGNATED,0,0.532,857.2538
1374,16000061,L,1,DESIGNATED,0,0.064,102.6236
1376,87030000,R,1,DESIGNATED,25.017,25.464,717.5374
1377,87060000,L,1,DESIGNATED,3.144,3.67,846.9434
1378,15000409,L,1,DESIGNATED,0.245,1.502,2023.5677
1379,15000409,L,1,DESIGNATED,1.995,2.061,106.2234
1380,15070500,C,1,DESIGNATED,4.759,5.171,661.8446
1381,15080000,L,1,DESIGNATED,2.077,2.135,93.2895
1382,15050000,L,1,DESIGNATED,13.068,13.588,832.1662
1383,18000075,R,1,DESIGNATED,0.082,0.535,728.9174
1384,18000078,L,1,DESIGNATED,0.069,0.788,1156.4003
1385,17030201,R,1,DESIGNATED,0,1.006,1621.8357
1386,17040401,L,1,DESIGNATED,0,0.325,522.3585
1387,86220000,L,1,DESIGNATED,8.25,8.387,220.3174
1388,86220000,L,1,DESIGNATED,8.11,8.25,225.2209
1389,86220000,L,1,DESIGNATED,8.005,8.11,168.9196
1390,86220000,L,1,DESIGNATED,7.921,8.005,135.1365
1391,46503000,L,1,DESIGNATED,1.536,2.475,1517.3744
1392,46510000,L,1,DESIGNATED,3.704,3.804,161.1401
1393,55540000,L,1,DESIGNATED,1.737,1.848,178.461
1394,55540000,R,1,DESIGNATED,0.432,1.045,985.3927
1395,46010000,C,1,DESIGNATED,6.581,6.806,363.4538
1396,46130000,C,1,DESIGNATED,2.024,2.754,1176.8936
1397,36000050,R,1,DESIGNATED,1.125,1.698,923.2824
1398,36000106,L,1,DESIGNATED,0.883,1.041,257.4401
1400,29020000,L,1,DESIGNATED,18.375,22.55,6717.9657
1402,26010000,R,1,DESIGNATED,15.815,17.405,2559.266
1403,26020000,R,1,DESIGNATED,6.172,16.808,17119.5629
1404,17000095,L,1,DESIGNATED,2.04,2.952,1467.5548
1405,55170000,R,1,DESIGNATED,2.053,2.528,763.8976
1407,55220000,L,1,DESIGNATED,0.605,0.718,181.2379
1408,55525500,R,1,DESIGNATED,0,0.9,1452.2195
1409,55540000,L,1,DESIGNATED,0.358,0.432,119.0347
1410,55002000,L,1,DESIGNATED,8.011,8.431,676.8489
1411,55002000,R,1,DESIGNATED,3.92,4.155,378.5738
1412,55070000,L,1,DESIGNATED,18.84,19.018,286.7474
1413,55090000,L,1,DESIGNATED,0.739,2.794,3278.8973
1414,55170000,C,1,DESIGNATED,1.929,2.053,199.4173
1415,18010000,R,1,DESIGNATED,24.585,25.223,1027.1632
1416,26000105,L,1,DESIGNATED,0,0.996,1614.9934
1417,46510000,R,1,DESIGNATED,4.281,4.322,66.0548
1418,55000077,R,1,DESIGNATED,0.049,0.325,440.403
1419,55000100,L,1,DESIGNATED,0.956,1.135,287.5518
1420,55000121,R,1,DESIGNATED,2.247,2.405,254.1503
1421,55000124,L,1,DESIGNATED,0,0.104,167.4422
1422,16280000,R,1,DESIGNATED,3.39,3.474,135.0621
1423,15200000,R,1,DESIGNATED,8.889,9.96,1721.7183
1424,16000047,L,1,DESIGNATED,2.007,2.256,400.6946
1425,87030000,L,1,DESIGNATED,25.079,25.464,618.0373
1426,87020600,R,1,DESIGNATED,2.264,6.415,6678.1768
1427,94060000,R,1,DESIGNATED,2.526,7.145,7451.9625
1428,15000321,C,1,DESIGNATED,0.334,0.89,893.7563
1429,15050000,R,1,DESIGNATED,13.068,13.588,832.1662
1430,15020000,L,1,DESIGNATED,11.168,11.556,623.969
1431,15030000,R,1,DESIGNATED,0.27,0.789,835.7558
1432,18000072,R,1,DESIGNATED,0.83,1.752,1483.319
1433,18000074,R,1,DESIGNATED,0.059,0.314,409.3576
1434,17000583,R,1,DESIGNATED,0,0.726,1169.0407
1435,17020000,L,1,DESIGNATED,0.068,3.141,4953.5853
1436,18000069,L,1,DESIGNATED,0.61,0.989,609.7058
1437,86220000,L,1,DESIGNATED,5.318,6.468,1850.0042
1438,86220000,L,1,DESIGNATED,4.158,4.493,538.97
1439,86220000,L,1,DESIGNATED,0.743,1.148,651.6062
1440,86200000,R,1,DESIGNATED,3.999,5.429,2304.5994
1441,15000466,R,1,DESIGNATED,0,0.189,304.5402
1442,46140001,R,1,DESIGNATED,0.04,0.989,1532.9991
1443,46170000,C,1,DESIGNATED,0,0.091,146.1329
1444,46060001,L,1,DESIGNATED,0.838,1.238,642.6267
1445,46090001,L,1,DESIGNATED,0,0.077,124.0975
1446,36110000,R,1,DESIGNATED,21.975,22.727,1208.9934
1447,36502001,L,1,DESIGNATED,0,3.507,5656.1934
1448,26250000,L,1,DESIGNATED,0,3.433,5512.9771
1449,27010000,L,1,DESIGNATED,17.488,20.342,4592.5744
1450,26010000,R,1,DESIGNATED,2.955,11.86,14333.7029
1451,26080000,L,1,DESIGNATED,14.17,15.44,2040.0459
1452,26080000,R,1,DESIGNATED,14.145,15.44,2080.1935
1453,16680000,L,1,DESIGNATED,2.228,7.017,7707.346
1455,55190502,L,1,DESIGNATED,0.917,1.421,814.1873
1456,55190502,R,1,DESIGNATED,0.732,0.85,190.4506
1457,55514001,R,1,DESIGNATED,0,0.076,122.4358
1458,55519000,L,1,DESIGNATED,1.476,1.674,318.3993
1459,55000124,R,1,DESIGNATED,0.252,0.645,632.6492
1460,55050000,L,1,DESIGNATED,4.217,4.227,16.0906
1461,55050000,R,1,DESIGNATED,4.158,18.318,22787.8413
1462,55140500,L,1,DESIGNATED,1.116,1.314,320.3452
1463,55140500,R,1,DESIGNATED,1.419,2.1,1101.8529
1464,18000079,R,1,DESIGNATED,2.153,2.348,313.7018
1465,18000082,R,1,DESIGNATED,2.303,3.008,1134.363
1466,55000072,L,1,DESIGNATED,1.825,1.876,82.2848
1467,55000072,R,1,DESIGNATED,1.876,1.971,153.2882
1468,55000121,L,1,DESIGNATED,0.633,1.122,786.473
1469,55000121,R,1,DESIGNATED,0.633,1.122,786.473
1470,16110000,R,1,DESIGNATED,15.789,18.547,4436.5459
1471,26070000,L,1,DESIGNATED,7.807,12.152,6993.764
1472,26070000,R,1,DESIGNATED,15.834,16.372,865.9962
1473,17000580,L,1,DESIGNATED,2.6,2.682,131.9024
1474,16300101,R,1,DESIGNATED,0,1.284,2072.4193
1475,55190501,L,1,DESIGNATED,2.205,2.971,1256.7792
1476,55190502,L,1,DESIGNATED,0.225,0.372,241.5536
1477,55500000,L,1,DESIGNATED,0.526,0.664,223.5852
1478,55503500,R,1,DESIGNATED,0,1.775,2852.7615
1479,55010000,R,1,DESIGNATED,6.495,7.295,1285.5762
1480,55040000,L,1,DESIGNATED,7.066,7.411,555.4083
1481,55100000,R,1,DESIGNATED,0.43,0.685,409.821
1482,55130003,L,1,DESIGNATED,0,0.16,258.2115
1483,18000079,L,1,DESIGNATED,0.086,0.912,1329.2432
1484,26010000,L,1,DESIGNATED,12.521,13.125,972.1884
1485,55000015,R,1,DESIGNATED,0.074,0.391,509.991
1486,55000021,R,1,DESIGNATED,1.257,1.341,135.2403
1487,55000111,L,1,DESIGNATED,0,2.273,3662.893
1488,55000118,C,1,DESIGNATED,0.028,0.795,1235.6806
1489,16090000,R,1,DESIGNATED,15.733,17.056,2129.2336
1490,16000312,L,1,DESIGNATED,1.165,1.692,850.2951
1491,16030000,R,1,DESIGNATED,12.641,16.015,5437.1874
1492,16000064,L,1,DESIGNATED,0.999,1.088,145.5152
1493,15100000,L,1,DESIGNATED,4.076,5.253,1895.924
1496,87008001,R,1,DESIGNATED,0.533,2.065,2466.0476
1497,94050000,C,1,DESIGNATED,16.688,16.711,37.0395
1498,15000409,L,1,DESIGNATED,1.859,1.995,218.8829
1499,15000409,R,1,DESIGNATED,1.718,1.859,226.977
1500,15070500,R,1,DESIGNATED,5.171,5.242,114.0884
1501,15080500,L,1,DESIGNATED,1.416,1.534,189.8831
1502,18000069,R,1,DESIGNATED,0.527,0.989,743.2885
1503,18000077,R,1,DESIGNATED,0.13,0.139,14.5252
1504,18000078,L,1,DESIGNATED,4.222,4.405,294.2317
1505,17040000,R,1,DESIGNATED,0.381,5.296,7912.9646
1506,17080000,L,1,DESIGNATED,5.15,5.318,268.8595
1507,86190500,R,1,DESIGNATED,1.042,1.155,181.5247
1508,86190000,R,1,DESIGNATED,3.33,3.687,575.0688
1509,86190000,L,1,DESIGNATED,2.437,3.617,1900.9278
1510,86180000,R,1,DESIGNATED,2.649,2.964,507.6174
1511,46510000,L,1,DESIGNATED,3.51,3.596,138.5805
1512,46510000,L,1,DESIGNATED,5.053,5.193,225.6411
1513,55540000,R,1,DESIGNATED,0.358,0.432,119.0347
1514,55540000,R,1,DESIGNATED,1.848,2.17,517.6148
1515,46010000,C,1,DESIGNATED,1.853,5.827,6419.151
1516,46010000,L,1,DESIGNATED,7.721,8.466,1203.3471
1517,36000103,R,1,DESIGNATED,0,0.989,1594.8651
1518,36000151,L,1,DESIGNATED,0,0.953,1533.2737
1520,35030000,L,1,DESIGNATED,3.473,3.589,186.7674
1521,26020000,R,1,DESIGNATED,2.404,3.253,1362.7222
1522,26050000,R,1,DESIGNATED,6.019,7.672,2658.5248
1523,17000075,R,1,DESIGNATED,0,2.1,3478.7442
1524,17000580,C,1,DESIGNATED,0.148,0.347,319.9193
1525,55170000,R,1,DESIGNATED,1.627,1.929,485.7326
1526,55190000,L,1,DESIGNATED,0.354,0.419,104.6416
1527,55220000,L,1,DESIGNATED,0.492,0.605,181.2168
1528,55220000,R,1,DESIGNATED,0.605,0.718,181.2379
1529,55540000,L,1,DESIGNATED,0,0.358,575.4795
1530,55002000,R,1,DESIGNATED,1.49,1.665,281.992
1531,55003000,C,1,DESIGNATED,11.123,11.44,509.8338
1532,55070000,R,1,DESIGNATED,19.456,19.568,180.3469
1533,55090002,L,1,DESIGNATED,1.145,1.301,249.78
1534,18120000,R,1,DESIGNATED,0.398,1.016,990.2803
1535,26004000,L,1,DESIGNATED,0.182,0.924,1193.4205
1536,46510000,R,1,DESIGNATED,5.979,8.515,4086.7339
1537,55000100,L,1,DESIGNATED,0,0.893,1434.7511
1538,55000101,R,1,DESIGNATED,0,0.875,1397.7291
1539,55000122,R,1,DESIGNATED,0.266,0.661,636.7668
1540,55000124,L,1,DESIGNATED,0.744,0.879,217.2866
1541,16000081,L,1,DESIGNATED,0.918,1.752,1343.2304
1542,16000044,R,1,DESIGNATED,0,1.042,1688.039
1543,16000050,C,1,DESIGNATED,0,0.25,404.0608
1544,87008001,R,1,DESIGNATED,0.282,0.465,294.5135
1545,15000320,C,1,DESIGNATED,3.306,3.745,705.1191
1546,15000336,C,1,DESIGNATED,0,1.195,1917.1644
1547,15070000,R,1,DESIGNATED,5.734,6.852,1799.6948
1548,15030000,L,1,DESIGNATED,0.27,0.913,1035.378
1549,15050000,L,1,DESIGNATED,10.962,11.08,188.5286
1550,18000074,L,1,DESIGNATED,2.246,2.505,415.8097
1551,18000075,L,1,DESIGNATED,0.082,0.535,728.9174
1552,17010000,R,1,DESIGNATED,14.941,16.612,2696.3645
1553,17030201,L,1,DESIGNATED,0.251,1.006,1217.2176
1554,86180000,R,1,DESIGNATED,0.765,1.455,1111.8746
1555,86180000,L,1,DESIGNATED,0.765,1.506,1194.0392
1556,86170000,R,1,DESIGNATED,6.936,13.131,9961.2963
1557,86170000,R,1,DESIGNATED,0,0.123,197.8125
1558,46160104,R,1,DESIGNATED,0,0.904,1471.8981
1559,46502000,C,1,DESIGNATED,4.837,4.906,111.1842
1560,55540000,L,1,DESIGNATED,1.428,1.737,496.7526
1561,46090000,R,1,DESIGNATED,0.551,8.28,12460.4745
1562,46130000,C,1,DESIGNATED,1.327,1.819,793.1188
1563,36502000,R,1,DESIGNATED,0,1.26,2011.7685
1564,36657001,L,1,DESIGNATED,0,1.521,2453.7293
1565,26250000,R,1,DESIGNATED,5.795,8.043,3609.9728
1566,27030000,R,1,DESIGNATED,9.405,10.137,1177.8007
1567,26010000,L,1,DESIGNATED,15.756,17.381,2615.6055
1568,26010000,R,1,DESIGNATED,13.615,13.62,8.0518
1569,26080000,R,1,DESIGNATED,8.575,8.657,131.7174
1570,16700001,R,1,DESIGNATED,0,1.27,2057.2364
1571,17000061,L,1,DESIGNATED,0,0.885,1420.3535
1572,55190502,R,1,DESIGNATED,0.615,0.732,188.7725
1573,55190503,R,1,DESIGNATED,0,1.725,2760.0399
1574,55518000,C,1,DESIGNATED,1.899,2.036,220.4693
1575,55525500,L,1,DESIGNATED,0.08,0.9,1322.4866
1576,55002000,L,1,DESIGNATED,4.848,5.67,1324.5442
1577,55050000,L,1,DESIGNATED,17.173,18.318,1842.5968
1578,55060000,R,1,DESIGNATED,3.14,3.547,655.3776
1579,55140500,R,1,DESIGNATED,1.116,1.314,320.3452
1580,55160101,R,1,DESIGNATED,0,0.072,115.3095
1581,18000082,R,1,DESIGNATED,0.102,2.219,3406.2455
1582,18010000,L,1,DESIGNATED,27.331,28.739,2266.6454
1583,55000072,R,1,DESIGNATED,1.825,1.876,82.2848
1584,55000077,L,1,DESIGNATED,0.551,0.84,461.2116
1585,55000121,L,1,DESIGNATED,2.247,2.405,254.1503
1586,55000121,R,1,DESIGNATED,1.862,2.247,619.0949
1587,16180000,R,1,DESIGNATED,8.881,9.735,1376.0329
1588,16210000,R,1,DESIGNATED,3.348,5.875,4069.0234
1589,15200000,R,1,DESIGNATED,6.139,8.202,3316.6371
1590,15200000,L,1,DESIGNATED,6.16,8.366,3546.4794
1591,87008000,R,1,DESIGNATED,5.544,6.988,2327.0935
1592,87004000,R,1,DESIGNATED,1.948,4.423,3982.2819
1593,94050000,R,1,DESIGNATED,10.98,11.04,96.5127
1594,94060000,R,1,DESIGNATED,0.71,1.345,1024.4753
1595,15020000,L,1,DESIGNATED,7.242,11.008,6056.2989
1596,18000070,R,1,DESIGNATED,2.122,2.793,1080.2431
1597,18000072,R,1,DESIGNATED,0.036,0.83,1277.324
1598,17000583,L,1,DESIGNATED,0,0.726,1169.0407
1599,18000067,L,1,DESIGNATED,0.98,2.079,1769.0391
1600,18000069,L,1,DESIGNATED,0.033,0.527,794.6855
1601,86170000,L,1,DESIGNATED,6.936,13.131,9961.2963
1602,86130000,R,1,DESIGNATED,5.706,5.909,327.0727
1603,86130000,R,1,DESIGNATED,5.326,5.676,563.7982
1604,86130000,R,1,DESIGNATED,4.621,4.826,330.2181
1605,86130000,L,1,DESIGNATED,5.421,5.909,786.2695
1606,15000463,R,1,DESIGNATED,0,0.163,268.2659
1607,15000461,C,1,DESIGNATED,0.389,0.509,194.0626
1608,46130000,R,1,DESIGNATED,2.754,2.999,395.0336
1609,46140001,L,1,DESIGNATED,0.109,0.989,1421.4968
1610,46060000,L,1,DESIGNATED,0,1.757,2834.0827
1611,46060000,R,1,DESIGNATED,7.731,20.44,20499.8756
1612,36070000,L,1,DESIGNATED,18.156,18.22,102.9949
1613,36110000,L,1,DESIGNATED,21.975,22.727,1208.9934
1614,26130000,L,1,DESIGNATED,2.818,5.775,4760.6362
1615,26220000,R,1,DESIGNATED,8.97,11.101,3424.5108
1616,26070000,R,1,DESIGNATED,7.85,12.19,6985.6809
1617,26080000,L,1,DESIGNATED,1.497,3.8,3699.752
1618,16300101,L,1,DESIGNATED,0,1.284,2072.4193
1619,16502000,R,1,DESIGNATED,1.746,2.536,1272.832
1620,55190502,L,1,DESIGNATED,0,0.225,377.6331
1621,55190502,L,1,DESIGNATED,0.85,0.917,108.0301
1622,55503500,L,1,DESIGNATED,0,1.775,2852.7615
1623,55514001,L,1,DESIGNATED,1.362,1.585,359.2515
1624,55040000,L,1,DESIGNATED,6.936,7.066,209.236
1625,55050000,L,1,DESIGNATED,4.158,4.217,94.9465
1626,55130002,R,1,DESIGNATED,0,0.591,928.7563
1627,55140500,L,1,DESIGNATED,0,0.965,1561.289
1628,18000078,R,1,DESIGNATED,4.136,4.405,432.6187
1629,18000079,R,1,DESIGNATED,0.932,2.06,1815.4134
1630,55000021,L,1,DESIGNATED,1.257,1.341,135.2403
1631,55000064,R,1,DESIGNATED,0,0.225,359.9882
1632,55000116,R,1,DESIGNATED,0.209,0.365,250.6826
1633,55000118,R,1,DESIGNATED,0.795,1.067,438.1424
1634,16090000,L,1,DESIGNATED,15.651,16.976,2132.4142
1635,16110000,L,1,DESIGNATED,17.578,18.373,1278.736
1636,16030000,L,1,DESIGNATED,12.641,15.901,5253.5518
1637,16060000,R,1,DESIGNATED,8.426,9.301,1407.9873
1638,15100000,R,1,DESIGNATED,4.076,5.253,1895.924
1639,15120000,R,1,DESIGNATED,7.395,7.645,401.9611
1640,87004000,L,1,DESIGNATED,1.898,4.665,4451.3522
1642,94030000,R,1,DESIGNATED,21.478,21.568,198.3424
1643,94050000,L,1,DESIGNATED,16.711,16.89,287.982
1644,15000409,R,1,DESIGNATED,1.604,1.718,183.5723
1645,15080500,L,1,DESIGNATED,0,1.416,2278.9313
1646,18000070,L,1,DESIGNATED,2.202,2.825,1003.1366
1647,18000078,L,1,DESIGNATED,3.933,4.124,307.2035
1648,17050000,R,1,DESIGNATED,0,8.222,13263.6046
1649,17180000,L,1,DESIGNATED,2.083,2.091,12.8815
1650,86130000,L,1,DESIGNATED,4.61,4.925,507.4184
1651,86120000,R,1,DESIGNATED,6.951,7.452,805.6188
1652,86120000,R,1,DESIGNATED,3.887,4.616,1172.2629
1653,86120000,R,1,DESIGNATED,0,3.837,6170.7495
1654,86120000,L,1,DESIGNATED,7.12,7.414,472.8261
1655,15000461,C,1,DESIGNATED,0.364,0.389,40.4152
1656,46510000,L,1,DESIGNATED,4.564,4.908,554.3607
1657,46510000,R,1,DESIGNATED,3.006,3.438,696.1864
1658,55540000,R,1,DESIGNATED,1.737,1.848,178.461
1659,46010000,L,1,DESIGNATED,6.806,7.261,735.0143
1660,46010000,R,1,DESIGNATED,8.179,8.934,1219.5415
1661,36000118,R,1,DESIGNATED,0,2.924,4710.8637
1662,36009000,L,1,DESIGNATED,5.088,10.698,9020.1486
1663,35030000,L,1,DESIGNATED,1.451,1.569,190.0084
1664,36000003,R,1,DESIGNATED,2.012,2.999,1590.7106
1665,26050000,R,1,DESIGNATED,0,3.32,5339.7624
1666,26070000,L,1,DESIGNATED,3.03,4.172,1838.3362
1667,17000129,R,1,DESIGNATED,0,3.396,5469.8705
1668,17000580,L,1,DESIGNATED,0.347,0.53,294.1939
1669,55190000,L,1,DESIGNATED,0.072,0.111,62.7759
1670,55190501,L,1,DESIGNATED,2.138,2.165,44.2663
1671,55220000,R,1,DESIGNATED,0.492,0.605,181.2168
1672,55350501,C,1,DESIGNATED,1.634,1.848,348.6966
1673,55002000,R,1,DESIGNATED,13.906,14.226,515.5611
1674,55010000,L,1,DESIGNATED,6.48,7.295,1309.673
1675,55090002,L,1,DESIGNATED,0.158,0.505,555.541
1676,55100000,L,1,DESIGNATED,0.43,0.676,395.3829
1677,26000142,R,1,DESIGNATED,0,1.047,1704.4376
1678,26010000,L,1,DESIGNATED,2.796,12.521,15653.7494
1679,46510000,R,1,DESIGNATED,5.25,5.445,314.238
1680,55000015,L,1,DESIGNATED,0.074,0.391,509.991
1681,55000101,L,1,DESIGNATED,0,0.875,1397.7291
1682,55000106,R,1,DESIGNATED,0,1.031,1660.6144
1683,55000124,L,1,DESIGNATED,0.645,0.744,159.4331
1684,16000064,R,1,DESIGNATED,0.999,1.088,145.5152
1685,16000312,L,1,DESIGNATED,0,1.071,1727.3962
1686,16000047,R,1,DESIGNATED,2.256,2.38,199.556
1687,16000064,L,1,DESIGNATED,0,0.79,1291.8579
1688,15100000,L,1,DESIGNATED,2.596,3.57,1568.882
1690,15000323,C,1,DESIGNATED,0,0.299,481.5293
1691,15000409,L,1,DESIGNATED,1.718,1.859,226.977
1692,15070000,R,1,DESIGNATED,1.284,4.135,4589.4206
1693,15070500,R,1,DESIGNATED,4.236,4.759,840.0274
1694,15050000,L,1,DESIGNATED,2.077,2.895,1306.9527
1695,18000074,R,1,DESIGNATED,2.2,2.473,438.3181
1696,18000077,L,1,DESIGNATED,0.963,1.015,83.8124
1697,17030000,R,1,DESIGNATED,3.871,8.957,8192.1718
1698,17040000,L,1,DESIGNATED,0.381,5.692,8550.6165
1699,86120000,L,1,DESIGNATED,3.888,4.616,1170.6549
1700,86120000,L,1,DESIGNATED,0,3.813,6132.1537
1701,86110000,R,1,DESIGNATED,3.24,4.385,1842.6727
1702,86110000,L,1,DESIGNATED,3.813,4.393,933.4578
1703,46170500,R,1,DESIGNATED,0,0.138,221.7893
1704,46510000,L,1,DESIGNATED,3.006,3.438,696.1864
1705,55540000,L,1,DESIGNATED,1.298,1.428,209.051
1706,55540000,R,1,DESIGNATED,0,0.358,575.4795
1707,46000123,L,1,DESIGNATED,0.118,0.172,81.8653
1708,46130000,C,1,DESIGNATED,0.822,1.12,480.455
1709,46130000,L,1,DESIGNATED,1.819,2.024,330.5278
1710,36000103,L,1,DESIGNATED,0,0.989,1594.8651
1711,36600000,R,1,DESIGNATED,10.581,13.975,5461.8289
1712,27030000,L,1,DESIGNATED,9.376,10.137,1224.4431
1713,29030000,R,1,DESIGNATED,20.809,22.464,2662.4863
1714,26010000,R,1,DESIGNATED,13.22,13.615,635.8965
1715,26020000,R,1,DESIGNATED,1.32,1.888,914.2526
